TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
0.4,48,Completely clear,Yes,3664,prosp_hl,Yes,ND8p3g4eudW80Gq,51473,,Yes,
15,12,Completely clear,No,2453,prosp_hl,No,HLIOg6lDuCaUggC,14993,,No,
4,48,Clear,Yes,3637,prosp_hl,Yes,Wgo25ar22xbBDH5,18916,,Yes,
15,16,Completely clear,No,3714,prosp_hl,Yes,MPw6oQ3DkaK68Yk,16243,,Yes,
30,24,Clear,No,1532,prosp_hl,No,J5koWLqaekSlJ5q,32128,,Yes,
2,1,Completely clear,No,1061,prosp_hl,No,nXWvWO4sGErkwZd,1029,,No,
17,32,Completely clear,No,920,prosp_hl,Yes,WHG1xm0u4G6m88I,32046,,Yes,
30,24,Completely clear,No,1717,prosp_hl,Yes,5cZyZvnV20zkKsg,25452,,Yes,
5,2,Completely clear,No,3278,prosp_hl,Yes,PBOIMGp01XqnSPO,4136,,No,
10,6,Clear,No,2440,prosp_hl,No,1MKQpWa2MMUT0IG,6071,,Yes,
3,4,Completely clear,No,2046,prosp_hl,Yes,Z3ov4AFkoU9dOXe,4251,,No,
2,4,Clear,Yes,916,prosp_hl,No,O9MQnjKy3ubOvL2,4252,,Yes,
2.5,3,Clear,No,1838,prosp_hl,Yes,coAzza17JfcAIoz,3005,,Yes,
3,3,Clear,No,3773,prosp_hl,No,9Odfxe0pGsWGwQ6,4274,,Yes,
4,2,Completely clear,No,4234,prosp_hl,Yes,arIdTXUfnT0jsps,2251,,Yes,
20,32,Completely clear,Yes,2740,prosp_hl,Yes,Bcwi5xudppvDx7w,32254,,Yes,
10,6,Completely clear,No,2518,prosp_hl,Yes,LDaAPkyLADXCbDz,6251,,Yes,
35,12,Completely clear,No,2904,prosp_hl,Yes,mHMCGWe2mTeqeTR,38558,,No,
1,1,Completely clear,Yes,3113,prosp_hl,Yes,NbFyIzK2DrGt89B,2976,,Yes,
10,2,Clear,No,3683,prosp_hl,Yes,sTQuKHICMQMl6Aa,2255,,Yes,
2.6,16,Clear,Yes,2330,prosp_hl,Yes,Yru0ZymfeUSJC52,27587,,Yes,
45,32,Completely clear,No,3671,prosp_hl,Yes,8Ovars79IwVkOZT,38815,,Yes,
5,6,Clear,No,2975,prosp_hl,No,7Is7W2jjgmeRUUF,7801,,Yes,
1.5,2,Clear,No,2830,prosp_hl,Yes,k7EU7ZMq0ZSHvNM,2002,,Yes,
15,8,Completely clear,No,1995,prosp_hl,Yes,iTo3jeSYNLTLeRg,10491,,Yes,
3,2,Clear,No,3014,prosp_hl,No,d5kt183zm0lo3Rc,2253,,No,
5,6,Clear,No,3739,prosp_hl,No,SzeOBQfG4aMcnxJ,6253,,No,
2,2,Completely clear,No,2224,prosp_hl,Yes,E6VsrG1bs3EJC3j,2002,,Yes,
1.2,64,Completely clear,Yes,1053,prosp_hl,Yes,OVI5My1PTdC8VV7,67910,,Yes,
10,8,Somewhat unclear,No,1516,prosp_hl,No,M1msxFpF8VMNeeS,8250,,No,
45,48,Completely clear,Yes,332,prosp_hl,Yes,VLyKsDoPCkItBRG,48364,,Yes,
6,6,Completely clear,No,2570,prosp_hl,No,9Xb7bbKV7vGTjf3,6005,,Yes,
2,1,Somewhat unclear,No,4084,prosp_hl,Yes,ttdKZON8dS2Whef,1255,,No,
15,12,Clear,No,4036,prosp_hl,No,HEkMUmh3T4252Nm,34247,,Yes,
6,4,Completely clear,No,951,prosp_hl,Yes,ledUQwTGZ9Rm9bS,4737,,Yes,
2,3,Clear,No,2006,prosp_hl,Yes,Fp1HoIiwBCCdJSP,3254,,Yes,
0.6,16,Completely clear,Yes,2480,prosp_hl,Yes,eTZaNz4IDU1jis4,16252,,Yes,
2,1.5,Clear,Yes,1559,prosp_hl,Yes,sQ9W0oEuKfTaWAM,1551,,Yes,
0.8,8,Completely clear,Yes,3323,prosp_hl,Yes,nUkz9taqhTJWGmM,9371,,Yes,
5,1,Completely clear,No,843,prosp_hl,Yes,ggrEwFtrLUqKey7,1251,,Yes,
15,12,Somewhat unclear,No,2299,prosp_hl,Yes,DlUwz66IzlrTfI2,12253,,Yes,
60,12,Clear,No,2313,prosp_hl,No,zx6gMWddz2dCNDO,31156,,Yes,
120,64,Clear,Yes,3978,prosp_hl,Yes,Bejl9elvjb5JMVg,65236,,Yes,
6,8,Clear,No,1511,prosp_hl,No,SpRzkq3gwshk2fN,8251,,Yes,
0.3,6,Completely clear,No,2595,prosp_hl,Yes,nIbuxEz28UL3DUk,6359,,Yes,
15,12,Clear,No,3788,prosp_hl,Yes,k9va8io97zkU1bo,12252,,No,
5,2,Completely clear,No,2601,prosp_hl,No,UJJevqlI0O8Tz8i,2253,,No,
60,48,Somewhat unclear,Yes,4078,prosp_hl,Yes,rpr88DJfHNCFewY,48384,,No,
60,32,Completely clear,No,2623,prosp_hl,No,msWDwhMl5oBn4ZQ,32254,,Yes,
80,32,Completely clear,No,2877,prosp_hl,Yes,HajPhrbXaepYKwh,32910,,Yes,
60,32,Completely clear,No,1658,prosp_hl,Yes,Uvr04eTgq0M6mvi,32384,,Yes,
1,1,Clear,No,1751,prosp_hl,No,tNpTINln4PSPLom,1252,,Yes,
3,3,Completely clear,No,1929,prosp_hl,Yes,uYbt1wMnIxOYKGi,3252,,No,
0.5,12,Clear,Yes,2755,prosp_hl,Yes,GEj9oa31yqbKavF,18862,,Yes,
5.5,8,Completely clear,No,87,prosp_hl,Yes,qMPIPB51GTRtNf7,8218,,Yes,
8,6,Completely clear,No,3339,prosp_hl,Yes,2yt6ASGXo23VhsE,6005,,Yes,
5,6,Completely clear,No,4147,prosp_hl,No,IFp3iqGQ0Awgzcd,6003,,Yes,
120,64,Completely clear,No,3017,prosp_hl,Yes,I57QHtTieSN0TB2,65930,,No,
20,4,Clear,No,2641,prosp_hl,Yes,zpQbhZgfz72dIpv,4253,,Yes,
15,48,Clear,No,3078,prosp_hl,Yes,8xEQJhPjuR1uKNL,36157,,No,
45,64,Somewhat unclear,No,1016,prosp_hl,Yes,DYGpPAchlFJ0nXj,64003,,No,
2,2,Completely clear,No,1687,prosp_hl,Yes,2WhEkI63LtrKMi4,2251,,No,
10,16,Clear,No,3876,prosp_hl,Yes,zHXtizsWoygKdaZ,16254,,Yes,
10,6,Clear,Yes,2747,prosp_hl,Yes,UH2lWnwNRwSzzSC,6002,,Yes,
15,16,Clear,No,3916,prosp_hl,Yes,BorV83v0tbOOCRe,16008,,No,
20,16,Completely clear,No,3677,prosp_hl,Yes,FgbQvK1KXujFn78,16004,,No,
0.1,1,Completely clear,Yes,3243,prosp_hl,Yes,ICQwQTKlq0Xa5a5,1130,,Yes,
10,12,Completely clear,No,1083,prosp_hl,Yes,zFWKLPwp5rYxsVS,12252,,Yes,
6,12,Clear,No,2065,prosp_hl,Yes,aw0qoDGyDBwKXik,12002,,Yes,
3,1,Clear,No,1662,prosp_hl,No,Z3FPGW9qTpXh3K6,1443,,Yes,
25,32,Completely clear,No,2951,prosp_hl,Yes,rXYcP8pNcnXefAW,35323,,Yes,
60,48,Completely clear,No,2971,prosp_hl,No,OlGTCwwUB9HPvfj,61486,,No,
1,1,Completely clear,Yes,1104,prosp_hl,Yes,qYRP8pV4y6giS8i,1001,,No,
30,8,Completely clear,No,3430,prosp_hl,Yes,VLJqN06yxoYw4hm,9838,,No,
18,6,Completely clear,No,2927,prosp_hl,Yes,z1W5dBEqkFKNx22,7137,,Yes,
140,64,Somewhat unclear,No,2139,prosp_hl,No,DvaKjZ45G3k66nn,154017,,No,
4,3,Completely clear,No,1930,prosp_hl,Yes,3iVDheAQ4qCevg6,3170,,Yes,
2,1,Clear,No,2711,prosp_hl,Yes,PWxrYCykoPTAzdx,1165,,Yes,
20,6,Completely clear,No,1682,prosp_hl,Yes,tJMTRtHiTBSjCPk,48730,,Yes,
120,16,Completely clear,No,921,prosp_hl,Yes,Mw7w02hZ0beU5W6,118867,,Yes,
15,8,Clear,No,3737,prosp_hl,Yes,PT0GEnZfrUaC78p,8251,,Yes,
18,24,Clear,Yes,3197,prosp_hl,Yes,gy622qEKLf7KbyE,24002,,No,
90,32,Completely clear,No,719,prosp_hl,Yes,lN9RiOuYxpMVqg0,32259,,Yes,
4,4,Clear,No,1780,prosp_hl,Yes,Mz0hAT67uvBpbOS,4003,,Yes,
0.2,32,Completely clear,Yes,2931,prosp_hl,Yes,jdhybgKxDtmbAEV,32251,,Yes,
10,6,Somewhat unclear,No,2449,prosp_hl,Yes,nlp3E8KMYjhNhKa,10573,,Yes,
100,64,Completely clear,Yes,3562,prosp_hl,Yes,VvabMwXPMgKxebP,81271,,Yes,
12,16,Clear,No,1967,prosp_hl,Yes,dRltKZRHXtWc3UH,16155,,Yes,
5,6,Somewhat unclear,No,1022,prosp_hl,No,RkoWzknkckynN7x,6252,,Yes,
5,3,Clear,Yes,3382,prosp_hl,Yes,C34tw7HlxMpX2Bg,12433,,No,
0.3,1,Completely clear,Yes,2517,prosp_hl,Yes,zDC4M3zRQYcX4Ox,1544,,Yes,
3,3,Completely clear,No,76,prosp_hl,Yes,3YBKzeFHtWnSIDA,3253,,Yes,
0.6,3,Completely clear,Yes,2498,prosp_hl,Yes,NQVpj13kde4LjJp,4936,,Yes,
6,8,Completely clear,No,2367,prosp_hl,No,Wv7yNLKNbaz7Oy1,8251,,Yes,
45,6,Completely clear,No,1959,prosp_hl,Yes,RPkHneQ3Qg2eOHn,25052,,No,
35,12,Completely clear,Yes,2665,prosp_hl,No,srw3fjRd95zPCHi,31778,,Yes,
30,24,Completely clear,No,4243,prosp_hl,Yes,AqQIILnJIVI6CfF,24248,,Yes,
10,6,Clear,No,3349,prosp_hl,Yes,tIOhSfBYg728GQQ,6002,,Yes,
15,8,Clear,No,3768,prosp_hl,Yes,CyVerXvInooF3Ol,8003,,No,
20,24,Somewhat unclear,Yes,2720,prosp_hl,Yes,vuSbYPIBWpMqxsR,24251,,Yes,
25,32,Completely clear,No,3060,prosp_hl,No,Cd1lduVMLX9IH18,32402,,Yes,
3,1,Somewhat unclear,No,3756,prosp_hl,Yes,tVgmP7K7i5rz7Sr,1011,,Yes,
14,24,Clear,No,1547,prosp_hl,Yes,iSseHGEYUt6FFC9,24033,,No,
0.3,32,Completely clear,Yes,2403,prosp_hl,Yes,SBIytzSb2jDp7R1,32001,,Yes,
7,6,Completely clear,No,2914,prosp_hl,No,vdXyhWAgtCrzt8D,6251,,No,
10,6,Completely clear,No,1851,prosp_hl,Yes,pE7XGNeUTCLc3mu,62796,,Yes,
40,24,Completely clear,No,4280,prosp_hl,Yes,bsnp2d994Ur6Fs4,47984,,Yes,
25,64,Completely clear,No,2140,prosp_hl,Yes,jrHZ8Hxotarl6al,65197,,Yes,
5,4,Completely clear,Yes,725,prosp_hl,Yes,qe2IgkgGwsRjJKq,5111,,Yes,
4,2,Completely clear,No,2993,prosp_hl,Yes,MgVhAQ1k4QdHvDl,2258,,Yes,
2,4,Completely clear,No,2726,prosp_hl,Yes,JL1OhdxDHp3XW27,4252,,No,
15,8,Somewhat unclear,No,2840,prosp_hl,Yes,oEjsplPzRp41Y4D,8560,,Yes,
3,2,Completely clear,No,2142,prosp_hl,Yes,s30aMHFYGouifkg,2002,,Yes,
2,1,Completely clear,No,3710,prosp_hl,No,FaV6v7UHUEqTQOF,1169,,No,
2,2,Completely clear,No,3537,prosp_hl,Yes,lylH3L4PWcJYY30,2757,,Yes,
0.6,48,Clear,Yes,2116,prosp_hl,Yes,J8cuDuQzitFvIic,49582,,Yes,
120,64,Completely clear,No,2240,prosp_hl,Yes,ri4ad1bB7tjqjuy,64251,,Yes,
45,64,Clear,Yes,2916,prosp_hl,Yes,QePmP9zwIBIgrSE,64310,,No,
0.6,64,Completely clear,Yes,3288,prosp_hl,Yes,esH34RHv31kA2LS,74496,,Yes,
1.5,48,Clear,No,3241,prosp_hl,Yes,LYC1IzQyPE6RQjZ,48503,,Yes,
10,8,Clear,No,1746,prosp_hl,Yes,JMIP9yeNUUDiYVg,8313,,Yes,
5,4,Completely clear,No,1587,prosp_hl,Yes,XRoDl5nrtn4WkZb,4001,,Yes,
4,32,Completely clear,No,4221,prosp_hl,Yes,U9YbI8Icncx0XW7,32376,,No,
5,8,Clear,No,978,prosp_hl,Yes,pKfaAoSjqNO1zTs,8256,,Yes,
0.5,32,Completely clear,Yes,2370,prosp_hl,Yes,hYVJ65U1U7IvfZC,30859,,Yes,
2,2,Clear,No,3971,prosp_hl,Yes,Rs7oLT9XB4MSOfF,2256,,Yes,
0.7,8,Very unclear,No,3004,prosp_hl,Yes,dROLOvcBgxYGS8A,8253,,Yes,
25,32,Completely clear,No,4241,prosp_hl,Yes,oRXxWzrY5OxHKbD,32252,,Yes,
10,2,Clear,No,4183,prosp_hl,Yes,0aVFIxG7SJq2dnw,31586,,Yes,
10,32,Completely clear,Yes,2392,prosp_hl,Yes,JLZdVLa2veicjAM,9284,,Yes,
1.8,12,Clear,Yes,4250,prosp_hl,Yes,FSnMcsr6foFnt2F,14955,,Yes,
90,32,Clear,No,1552,prosp_hl,Yes,aRQZ4hHrceSU4jK,32253,,No,
5,4,Completely clear,Yes,2451,prosp_hl,Yes,wZfJsefaMvuesYR,4003,,Yes,
5,4,Completely clear,No,3696,prosp_hl,No,wKeueDRVRyLXPOt,4251,,Yes,
1,1.5,Somewhat unclear,No,1529,prosp_hl,No,7cdOt4t4mPKX6mO,1504,,Yes,
3,3,Clear,No,3018,prosp_hl,Yes,Tn6fD4rZ72rRIKY,3253,,Yes,
2,2,Somewhat unclear,No,1537,prosp_hl,Yes,9ZPfABf9BcPytD7,2251,,No,
8,8,Completely clear,No,3397,prosp_hl,Yes,6pSmIz1ZfPPladP,8002,,Yes,
4,1,Completely clear,No,1569,prosp_hl,Yes,qUICIRb2gDn7Fo1,1253,,Yes,
5,4,Completely clear,No,4001,prosp_hl,No,3ANbHzZlq928lnn,4253,,Yes,
4,4,Completely clear,No,3501,prosp_hl,Yes,BLHAM1myfR8dXld,4252,,No,
23,24,Completely clear,No,4015,prosp_hl,Yes,az6QBqF2MNH6DFC,24254,,No,
10,6,Completely clear,No,3545,prosp_hl,Yes,8yiRSZlVaSVVW0B,7367,,No,
20,6,Clear,Yes,3309,prosp_hl,Yes,C0NagBsxTIaMeSF,17304,,Yes,
40,48,Completely clear,No,2324,prosp_hl,Yes,ijgTlG5ZZA6ef58,48253,,Yes,
4,3,Somewhat unclear,No,1622,prosp_hl,No,uq03CnvGjTo9hPl,3510,,No,
30,24,Completely clear,No,3465,prosp_hl,Yes,KmIRXfsTtvj7dfz,24253,,No,
0,1,Completely clear,Yes,2782,prosp_hl,Yes,ZFNyET4uXK2ZrqS,1252,,No,
10,16,Clear,No,4216,prosp_hl,Yes,K9OjFUMAtXGVlvY,16001,,Yes,
3,3,Completely clear,No,3249,prosp_hl,Yes,7WQ0AJPE9oBNaEm,3251,,No,
5,3,Clear,No,1958,prosp_hl,Yes,GPw0G5zBkYqeTbG,3255,,Yes,
20,16,Clear,No,3091,prosp_hl,No,IpSsCGfpSU2mHLm,16559,,Yes,
4,6,Clear,No,2955,prosp_hl,Yes,ZayoqkeykMWmdxu,9985,,No,
12,12,Completely clear,Yes,3424,prosp_hl,No,lkYtjhSRuuqNgyg,17171,,Yes,
10,6,Somewhat unclear,No,1011,prosp_hl,Yes,KnjubNZ0uGtfMSM,6250,,No,
10,6,Somewhat unclear,Yes,3850,prosp_hl,Yes,zwp46tIMh5qAesT,10026,,Yes,
10,4,Clear,No,1714,prosp_hl,Yes,UazGdd2fntPWbku,4251,,Yes,
30,48,Completely clear,No,1584,prosp_hl,Yes,BUnebfd27zspP4X,52434,,Yes,
10,8,Clear,No,3240,prosp_hl,Yes,mCVwi0UpbzampMP,8310,,Yes,
20,24,Completely clear,No,3958,prosp_hl,No,idXSGhxpb72kyaf,28836,,Yes,
2,8,Clear,Yes,3925,prosp_hl,Yes,YziNkaIlXR5ZUGd,8001,,Yes,
100,48,Completely clear,No,2171,prosp_hl,Yes,XVJapthTiHIfzr2,78782,,Yes,
0.5,4,Completely clear,No,2796,prosp_hl,No,RMZD5we0tZaTPzQ,9363,,Yes,
1,1,Somewhat unclear,Yes,1593,prosp_hl,Yes,S8e4zycTy0P3lmb,1250,,No,
25,12,Completely clear,No,3257,prosp_hl,Yes,zX68Mc6C9vuvnUV,12251,,Yes,
75,48,Completely clear,No,3138,prosp_hl,Yes,kBUml5KHFzfom8U,48003,,No,
20,16,Completely clear,No,4282,prosp_hl,Yes,ffskrW8jvSiueaD,22864,,Yes,
15,24,Completely clear,Yes,2745,prosp_hl,Yes,j991rdZcz9jjsKb,28118,,Yes,
13,12,Completely clear,No,320,prosp_hl,Yes,uGYYcOGSlmGyThN,12002,,No,
30,24,Somewhat unclear,No,1534,prosp_hl,Yes,XPs3pDqXMur2Uts,24251,,No,
2,1,Completely clear,No,1757,prosp_hl,Yes,WfHaijeMLXPkMBp,1002,,Yes,
8,12,Completely clear,No,3131,prosp_hl,Yes,V3pM5tLaEa1Nn4W,12003,,Yes,
8,8,Clear,No,3092,prosp_hl,Yes,n8XnKL0DuvQWucO,8252,,Yes,
30,8,Completely clear,No,1575,prosp_hl,Yes,fQQosqqedJjQBoi,12097,,No,
30,32,Clear,No,2511,prosp_hl,Yes,VGKZ6bn3TGvFI2E,32381,,Yes,
35,8,Clear,No,4011,prosp_hl,No,IlV6jyl4FBPKh4h,27030,,No,
10,16,Completely clear,No,2681,prosp_hl,No,N0cwNQrbvmhZhpW,21908,,Yes,
35,6,Completely clear,No,1590,prosp_hl,Yes,kxCc9sQzeXp7Jjt,6258,,No,
0.3,4,Clear,No,1776,prosp_hl,No,FcS1R5cMmLLsMvp,4251,,Yes,
10,8,Clear,No,1750,prosp_hl,Yes,Yd1QwPB6bNdO6ps,8502,,Yes,
2,1,Completely clear,No,2937,prosp_hl,Yes,FWXtsMJ62V7mpS2,1000,,No,
25,24,Completely clear,No,3110,prosp_hl,Yes,bkJKt36dyCCV8qa,24252,,No,
30,24,Completely clear,No,2446,prosp_hl,Yes,b11nrYlUtVCnIYE,77707,,Yes,
30,32,Clear,No,4035,prosp_hl,Yes,dp5EpPX6wEmWrmp,32255,,Yes,
45,64,Somewhat unclear,No,2942,prosp_hl,Yes,2lf2rH9CigXQ9Bg,64502,,Yes,
10,2,Clear,Yes,2267,prosp_hl,Yes,kI7kcMW0KfOPrS0,2252,,Yes,
0.5,2,Completely clear,No,1683,prosp_hl,Yes,9fXz0t9uE7o4IIM,2252,,No,
98,64,Completely clear,No,1007,prosp_hl,Yes,VwnpWM74eiEcKw2,64003,,Yes,
3,32,Completely clear,Yes,3286,prosp_hl,Yes,VhcG4q8fvIoBIhT,801,,Yes,
30,12,Completely clear,No,2445,prosp_hl,No,Af1a0dHMs3ywLfy,12254,,Yes,
52,64,Completely clear,No,2261,prosp_hl,Yes,nXTIzQgB7tpYJqP,81226,,Yes,
15,48,Somewhat unclear,No,2698,prosp_hl,Yes,5NFpazQAKa7LCVl,68217,,Yes,
1,1,Somewhat unclear,No,941,prosp_hl,Yes,70IPFRu1I31lPMI,1251,,No,
5,4,Completely clear,No,2880,prosp_hl,Yes,zVPZ12dQbrEbW7n,4303,,Yes,
1,2,Completely clear,No,974,prosp_hl,Yes,pLFMl2zgViE6rWS,2257,,Yes,
120,48,Clear,No,3863,prosp_hl,Yes,DfxDVpRY2sLfsba,48251,,No,
40,32,Completely clear,No,2089,prosp_hl,Yes,rm6wlGOaaPQy9uZ,38250,,Yes,
5,4,Clear,No,2599,prosp_hl,Yes,fjsa5QoujTXKdvh,4264,,No,
0.3,2,Clear,Yes,1656,prosp_hl,Yes,JOYyE4AlyPx6X7G,2254,,No,
4,6,Somewhat unclear,No,1581,prosp_hl,Yes,W7zy7FcrxaZJSCX,6252,,No,
10,6,Somewhat unclear,No,3831,prosp_hl,Yes,8GtYJ8Fajey7yxF,6168,,Yes,
0.4,1,Clear,Yes,2014,prosp_hl,No,4RAl05AFz9dQGYE,7610,,Yes,
55,48,Clear,No,2741,prosp_hl,Yes,yRlx9ru3ZjnIXHN,48252,,No,
45,48,Clear,No,1988,prosp_hl,Yes,bislyldpCJRAVXV,53621,,Yes,
0.5,1.5,Clear,Yes,1650,prosp_hl,Yes,5OpIyRDrNgmDwdV,4158,,Yes,
15,4,Completely clear,No,1964,prosp_hl,Yes,D6nXaRcKRQXxKZZ,14027,,Yes,
105,24,Completely clear,Yes,1676,prosp_hl,Yes,nW7ESyKPSa1lBus,72754,,Yes,
0.9,12,Clear,Yes,1062,prosp_hl,No,Z5cKKmK7ECjpz7S,12001,,No,
0.9,64,Completely clear,No,2705,prosp_hl,No,Ma6ZVqQ6oFuSkDu,69886,,No,
5,4,Completely clear,No,2947,prosp_hl,Yes,YAfo4MR25LFaWW4,4030,,No,
30,24,Completely clear,No,2012,prosp_hl,Yes,ioMSkMrhHgwZI3D,24003,,Yes,
30,48,Somewhat unclear,No,3787,prosp_hl,Yes,kpyi1ZVv8vMF0rg,48005,,No,
6,4,Completely clear,No,1530,prosp_hl,Yes,DwFAu2HDuOSpkH0,4002,,Yes,
28,16,Clear,No,2996,prosp_hl,No,eRpqmYKuGWivEL3,20648,,Yes,
45,48,Somewhat unclear,No,3757,prosp_hl,Yes,ghM8YeKVhG0iv2D,47922,,Yes,
0.3,6,Completely clear,Yes,1088,prosp_hl,Yes,tZIozXLaNtZz28P,7501,,Yes,
20,12,Completely clear,No,2212,prosp_hl,Yes,VSpYBjpP5TbiGoK,12001,,Yes,
50,24,Clear,Yes,1611,prosp_hl,No,DmQR4oHajycmElO,28194,,Yes,
12,16,Clear,No,946,prosp_hl,Yes,zGsPJfDGsjxnfEI,16304,,Yes,
1,1,Somewhat unclear,No,1158,prosp_hl,Yes,xUWIZ6d9m7PXnht,1251,,Yes,
55,32,Clear,Yes,4246,prosp_hl,Yes,vEUkCFnvwEhfXNN,43662,,Yes,
25,12,Clear,No,3902,prosp_hl,Yes,cG1RDdMC7aGLMKy,12254,,No,
40,32,Somewhat unclear,No,4077,prosp_hl,Yes,6vE3cQpgUHe42qb,32003,,Yes,
30,8,Somewhat unclear,No,2017,prosp_hl,Yes,Gpi3KtfWutnmtKE,26035,,Yes,
1,1,Clear,No,2026,prosp_hl,Yes,Vc59tMmSHLzFUui,1252,,No,
30,32,Clear,Yes,3167,prosp_hl,No,cCWus2bkd7oKFTm,39607,,Yes,
25,24,Completely clear,No,2469,prosp_hl,No,lytdQqw1b0Brkqw,34927,,Yes,
0.4,1,Clear,No,2823,prosp_hl,Yes,lOcTUv4A1qxlDQp,1513,,No,
90,24,Somewhat unclear,No,2660,prosp_hl,Yes,185OvfflN5BhRTD,88459,,Yes,
0.6,6,Completely clear,No,3786,prosp_hl,Yes,PzAN4uIk4wYY7bw,14606,,No,
4.2,16,Clear,Yes,3729,prosp_hl,Yes,AOtro4OBHT0TGAW,18053,,Yes,
10,16,Completely clear,Yes,2268,prosp_hl,Yes,g5NzQ1YGYBOw606,17786,,Yes,
1,1,Clear,No,3021,prosp_hl,Yes,LRpUUNNieicX1v5,1251,,Yes,
15,12,Completely clear,Yes,2483,prosp_hl,No,VcZcFCZ1CQfUiWa,14295,,Yes,
5,3,Completely clear,No,3908,prosp_hl,Yes,PrVpnkqwmjmOGce,3001,,No,
1,1,Completely clear,No,938,prosp_hl,Yes,hnebiaV2dKTDrLh,1251,,Yes,
2,2,Clear,No,2925,prosp_hl,No,JMrlzoJjfMj4vkp,2251,,Yes,
0.4,48,Completely clear,Yes,4137,prosp_hl,Yes,TZaZahvSX2lnukQ,49692,,Yes,
5,1,Clear,No,4179,prosp_hl,Yes,p9MKytBc4A6rkLG,1252,,No,
0,1,Completely clear,Yes,3805,prosp_hl,Yes,kT35lOS42Nemxmk,1258,,No,
3,2,Completely clear,Yes,2420,prosp_hl,Yes,pu5LInbFLP9hQso,3020,,Yes,
0,64,Clear,Yes,3665,prosp_hl,Yes,Y66epdV2mFjaJgO,191033,,Yes,
2,3,Clear,No,4030,prosp_hl,Yes,ZN4AkFCiT6fWKO8,3000,,No,
3,4,Completely clear,No,1094,prosp_hl,Yes,duvZDGoLZdfNQ0H,4069,,No,
0.5,2,Somewhat unclear,Yes,3013,prosp_hl,Yes,H9CUlll2KwkjVHP,3753,,Yes,
10,16,Clear,Yes,2936,prosp_hl,No,aAJsGfVZU6vtPfO,16009,,No,
42,8,Completely clear,Yes,1946,prosp_hl,Yes,WqQ9zQOzHrvuilG,19686,,No,
15,2,Somewhat unclear,Yes,2656,prosp_hl,Yes,fTq5wR9bSVXi63O,11816,,Yes,
10,12,Completely clear,No,1191,prosp_hl,Yes,sReUNpK7Q3dF8tP,13789,,Yes,
15,8,Completely clear,Yes,2513,prosp_hl,No,FywckcISXisS50E,14546,,Yes,
5,4,Clear,No,3211,prosp_hl,Yes,0xWtVu6pMFkYMMF,4002,,No,
4,6,Completely clear,No,3682,prosp_hl,Yes,IZJ448j5lEdmRCr,6075,,No,
3,64,Completely clear,No,2671,prosp_hl,Yes,LRrgTKIbRICNlB9,64408,,Yes,
10,1.5,Completely clear,No,416,prosp_hl,Yes,mPgziyT0AKMp8Dg,1753,,Yes,
10,8,Completely clear,No,4173,prosp_hl,Yes,rdSYuyCn4XJVehC,8251,,No,
2,2,Completely clear,No,4081,prosp_hl,Yes,jnlZeD9rkjzMzQ6,2252,,Yes,
45,48,Completely clear,Yes,3155,prosp_hl,Yes,BtgPH6BPf2jU4wy,48107,,No,
0.1,48,Completely clear,Yes,1098,prosp_hl,Yes,FWzAIeNTyE4Utu2,57638,,No,
4,12,Somewhat unclear,No,2897,prosp_hl,Yes,VwYN86j4Tfo2HxZ,12001,,No,
65,48,Completely clear,No,1777,prosp_hl,Yes,qmwWFrjk3jPwZIQ,47992,,Yes,
15,64,Clear,No,1972,prosp_hl,Yes,mVelrBJSNHc65g5,11937,,No,
9,16,Completely clear,No,3054,prosp_hl,No,XhOOGcVPsl3dh5F,16002,,Yes,
15,24,Completely clear,No,3684,prosp_hl,Yes,uxDKhTu3KmLAqeX,24253,,Yes,
30,32,Clear,Yes,1550,prosp_hl,Yes,XGDxxjojxFWd77k,32043,,No,
30,24,Completely clear,No,1649,prosp_hl,Yes,yPKuSdFzFIBJkMN,24006,,Yes,
25,24,Clear,No,4286,prosp_hl,Yes,huER75s17GhkC88,24251,,No,
1,12,Somewhat unclear,Yes,2177,prosp_hl,Yes,OEmJAuqjB5HZy5L,12252,,Yes,
0.2,12,Completely clear,Yes,4025,prosp_hl,Yes,mlU81ee43T6epEP,30550,,Yes,
5,4,Completely clear,Yes,919,prosp_hl,No,9xB9df68QjeNBWL,4127,,No,
5,6,Clear,No,753,prosp_hl,Yes,ZhPdkFxsAMqvqn9,6256,,Yes,
0.2,2,Completely clear,Yes,2764,prosp_hl,Yes,mucNoe2zsNIJzCF,2723,,Yes,
50,64,Completely clear,No,1692,prosp_hl,No,LDQ9GiOByNoqBHs,64000,,Yes,
20,8,Completely clear,Yes,1969,prosp_hl,Yes,hJIVBmd2uqMIGqS,31335,,Yes,
2.5,1.5,Somewhat unclear,Yes,1268,prosp_hl,Yes,tyORMJ4QkWzDuSm,1752,,Yes,
45,32,Clear,No,2109,prosp_hl,Yes,i56ockLafuN0QzZ,32232,,Yes,
10,12,Clear,No,4092,prosp_hl,Yes,9THIdbUgaUWb5BN,12027,,No,
7,8,Somewhat unclear,No,1630,prosp_hl,Yes,ydX4vwB5Q1sUr2O,8253,,Yes,
10,6,Somewhat unclear,Yes,2680,prosp_hl,No,NVpeimiPJZqehHU,6002,,No,
9,12,Clear,No,3051,prosp_hl,Yes,dS2mDtzBJhrTAmE,12001,,Yes,
